pax_id,flight_id,flight_date,delay_minutes,cancelled
44380,133,2023-11-30,0,0
44381,199,2024-11-02,78,0
44382,184,2023-04-13,25,1
44383,167,2024-05-18,69,0
44384,68,2022-12-10,3,1
44385,101,2024-07-16,56,1
44386,185,2024-01-05,12,0
44387,94,2023-08-29,116,1
44388,133,2022-05-27,33,1
44389,15,2024-06-10,20,1
44390,104,2022-09-03,76,0
44391,116,2022-04-08,35,0
44392,169,2022-07-04,36,0
44393,199,2024-02-11,68,1
44394,127,2022-12-01,83,0
44395,153,2024-03-24,101,1
44396,106,2024-06-20,6,1
44397,171,2023-12-20,96,0
44398,123,2023-04-26,11,1
44399,132,2024-11-10,18,0
44400,31,2023-03-19,116,1
44401,114,2022-10-29,10,1
44402,162,2022-06-21,13,1
44403,64,2023-02-28,57,0
44404,120,2022-05-26,25,0
44405,78,2022-07-25,107,1
44406,142,2024-08-12,104,0
44407,24,2024-10-20,38,1
44408,50,2024-06-01,58,1
44409,75,2023-11-02,96,1
44410,74,2024-06-14,89,0
44411,9,2023-12-16,17,0
44412,128,2022-12-05,21,0
44413,31,2023-07-05,92,0
44414,107,2024-06-27,33,0
44415,97,2023-10-20,66,0
44416,22,2023-09-03,47,0
44417,174,2024-01-19,78,1
44418,84,2022-04-10,56,0
44419,145,2022-04-23,99,0
44420,46,2023-06-09,21,0
44421,7,2023-11-13,58,0
44422,152,2023-11-18,40,0
44423,73,2022-03-13,87,0
44424,196,2024-09-26,16,0
44425,114,2024-02-09,70,0
44426,175,2022-11-25,65,1
44427,140,2023-08-08,84,1
44428,79,2022-09-07,63,0
44429,82,2023-03-10,35,0
44430,45,2024-01-03,75,1
44431,19,2024-10-12,71,1
44432,195,2023-04-07,54,1
44433,20,2024-01-15,8,1
44434,170,2022-09-27,7,0
44435,163,2022-05-16,68,1
44436,24,2024-09-06,3,0
44437,85,2023-04-28,88,0
44438,158,2023-04-14,88,1
44439,200,2022-06-07,113,1
44440,194,2024-02-08,27,1
44441,120,2024-11-23,24,0
44442,67,2024-09-02,78,0
44443,136,2024-07-29,86,0
44444,162,2023-12-21,48,1
44445,181,2023-02-17,29,0
44446,164,2024-10-20,9,1
44447,74,2023-11-05,98,1
44448,106,2023-01-15,42,1
44449,63,2023-02-15,1,0
44450,141,2024-08-10,39,1
44451,197,2023-03-27,39,1
44452,158,2022-04-13,61,1
44453,1,2022-12-18,60,1
44454,42,2023-04-29,53,0
44455,84,2023-07-15,111,1
44456,32,2023-08-09,25,1
44457,87,2023-12-17,27,0
44458,37,2024-10-16,30,0
44459,131,2024-04-24,21,1
44460,199,2024-07-28,97,1
44461,93,2022-03-03,109,0
44462,10,2023-02-15,76,1
44463,34,2022-03-17,42,0
44464,165,2022-12-24,47,1
44465,39,2024-01-24,84,1
44466,20,2024-08-19,115,0
44467,95,2024-04-12,83,0
44468,173,2024-12-29,43,1
44469,169,2024-03-03,53,1
44470,189,2022-12-02,88,0
44471,65,2022-05-11,90,1
44472,106,2022-04-05,39,1
44473,130,2022-05-21,49,1
44474,62,2024-08-05,117,1
44475,161,2024-08-23,43,1
44476,176,2024-12-07,114,0
44477,45,2023-06-19,69,1
44478,154,2024-01-31,49,0
44479,29,2024-11-29,71,1
44480,39,2023-06-12,85,1
44481,130,2023-08-05,8,1
44482,97,2024-09-10,111,0
44483,34,2023-03-29,49,0
44484,179,2024-11-20,101,1
44485,135,2022-01-13,40,1
44486,24,2022-03-04,56,1
44487,41,2022-01-09,63,1
44488,140,2022-03-20,117,1
44489,35,2022-01-23,111,0
44490,98,2023-01-09,30,0
44491,192,2024-12-24,28,1
44492,157,2022-04-27,87,1
44493,108,2023-10-24,72,0
44494,22,2022-03-29,24,0
44495,85,2022-04-07,77,0
44496,95,2024-08-09,19,0
44497,128,2023-02-14,51,0
44498,67,2022-09-24,9,1
44499,37,2022-12-05,35,1
44500,13,2022-08-22,39,0
44501,191,2022-09-13,103,0
44502,145,2022-02-27,63,1
44503,196,2023-02-17,59,1
44504,90,2022-01-09,2,1
44505,155,2022-05-21,94,0
44506,193,2024-05-30,29,0
44507,97,2024-09-01,93,0
44508,22,2023-09-06,58,1
44509,60,2023-06-22,119,0
44510,81,2023-12-29,109,1
44511,64,2023-12-12,16,0
44512,114,2023-09-18,83,0
44513,195,2022-03-31,44,1
44514,68,2024-09-09,24,0
44515,128,2024-10-25,106,1
44516,151,2022-11-01,44,1
44517,181,2023-06-09,111,0
44518,143,2023-03-14,105,1
44519,60,2023-09-25,42,0
44520,190,2024-06-23,58,0
44521,113,2022-03-09,109,1
44522,4,2023-03-22,52,1
44523,130,2023-08-02,0,0
44524,182,2023-09-12,72,1
44525,10,2022-10-26,91,0
44526,159,2023-08-23,98,1
44527,51,2023-12-06,75,0
44528,120,2024-03-30,31,0
44529,29,2022-02-21,65,1
44530,68,2022-09-28,62,1
44531,89,2022-05-09,108,0
44532,147,2023-05-24,114,0
44533,2,2022-05-01,49,0
44534,162,2022-06-11,96,0
44535,51,2022-07-14,62,0
44536,162,2022-08-15,97,0
44537,32,2022-03-09,67,0
44538,73,2024-12-16,25,0
44539,53,2023-01-05,117,0
44540,40,2024-05-09,5,1
44541,99,2024-05-31,102,0
44542,199,2022-09-17,98,1
44543,74,2024-06-04,45,1
44544,195,2022-11-18,110,0
44545,76,2023-02-07,108,1
44546,107,2022-08-06,93,0
44547,138,2022-07-28,11,1
44548,188,2023-06-12,36,0
44549,194,2024-05-01,60,0
44550,178,2024-04-07,107,0
44551,96,2022-08-31,33,0
44552,69,2022-06-26,23,1
44553,127,2023-03-26,14,1
44554,131,2022-10-11,8,1
44555,28,2022-08-17,108,1
44556,64,2022-05-08,118,1
44557,125,2023-08-02,67,0
44558,92,2024-03-04,43,1
44559,95,2024-04-17,55,1
44560,29,2022-04-08,7,1
44561,98,2023-07-16,84,1
44562,117,2023-02-03,22,0
44563,40,2022-10-26,116,1
44564,168,2022-03-04,90,1
44565,139,2024-06-23,6,1
44566,116,2022-02-06,49,0
44567,171,2023-03-01,71,0
44568,173,2023-12-29,54,1
44569,129,2024-09-24,46,1
44570,100,2022-01-10,114,1
44571,80,2023-05-03,4,0
44572,166,2024-11-12,75,1
44573,59,2024-08-11,35,0
44574,196,2022-11-20,99,0
44575,27,2023-12-01,106,1
44576,58,2024-09-16,104,0
44577,156,2024-11-28,25,0
44578,23,2024-02-16,52,0
44579,56,2022-11-27,82,1
44580,141,2024-09-30,39,0
44581,118,2023-01-30,104,0
44582,7,2022-08-31,118,1
44583,147,2024-12-21,16,0
44584,189,2024-11-11,10,1
44585,82,2022-09-01,107,0
44586,50,2022-04-11,1,0
44587,146,2024-07-15,12,1
44588,79,2024-10-07,25,0
44589,79,2023-02-23,1,1
44590,103,2022-04-17,29,1
44591,139,2022-01-26,89,0
44592,69,2023-04-11,74,1
44593,188,2023-11-26,3,1
44594,177,2022-07-11,90,0
44595,105,2022-03-03,88,1
44596,12,2023-07-04,106,0
44597,121,2023-04-17,76,0
44598,170,2023-03-27,105,1
44599,193,2023-10-21,64,0
44600,177,2022-05-15,17,1
44601,181,2024-06-27,33,1
44602,107,2023-04-13,69,0
44603,18,2023-06-12,41,1
44604,134,2024-05-10,2,1
44605,81,2023-04-03,9,1
44606,73,2023-04-02,0,0
44607,23,2023-07-02,112,1
44608,179,2022-07-13,23,0
44609,154,2024-02-29,78,0
44610,87,2023-12-10,12,1
44611,16,2023-10-20,18,1
44612,55,2023-01-21,24,1
44613,25,2022-02-28,36,0
44614,81,2023-12-15,62,0
44615,21,2022-09-21,98,0
44616,137,2022-09-24,35,0
44617,180,2022-08-17,107,0
44618,74,2024-09-16,55,0
44619,16,2024-07-29,82,1
44620,44,2024-11-12,12,1
44621,2,2023-04-16,12,1
44622,34,2022-01-31,91,1
44623,159,2022-10-18,49,1
44624,48,2022-03-19,119,0
44625,55,2024-03-16,26,0
44626,140,2023-07-06,118,1
44627,100,2024-04-17,99,1
44628,117,2022-12-08,97,1
44629,188,2024-01-20,32,0
44630,165,2024-06-05,31,1
44631,5,2024-05-20,80,0
44632,38,2022-08-01,43,0
44633,103,2024-06-15,41,0
44634,33,2024-01-11,117,1
44635,172,2022-05-02,44,1
44636,70,2023-12-23,92,1
44637,81,2022-07-19,89,1
44638,1,2024-08-15,43,1
44639,54,2022-05-26,30,1
44640,24,2024-06-03,95,1
44641,196,2023-07-06,102,0
44642,56,2024-04-11,90,0
44643,138,2022-10-18,99,0
44644,51,2024-03-17,99,0
44645,82,2022-08-03,92,1
44646,181,2024-07-13,77,0
44647,4,2022-07-23,58,0
44648,159,2023-05-10,45,1
44649,38,2023-01-30,87,1
44650,164,2023-04-12,71,0
44651,177,2023-07-15,61,0
44652,77,2023-02-24,0,1
44653,10,2024-08-29,66,0
44654,34,2024-03-25,94,0
44655,104,2024-03-28,32,0
44656,32,2024-09-11,56,0
44657,33,2023-06-22,66,0
44658,96,2022-08-05,47,1
44659,109,2023-11-28,27,1
44660,112,2022-10-15,74,1
44661,48,2023-08-10,80,0
44662,148,2023-06-11,60,1
44663,4,2023-03-29,36,1
44664,52,2024-07-12,52,0
44665,122,2022-05-15,50,0
44666,120,2024-08-01,87,0
44667,64,2024-01-21,104,1
44668,155,2024-11-25,2,0
44669,48,2023-06-12,4,0
44670,17,2024-08-04,7,1
44671,86,2023-03-29,32,1
44672,36,2024-10-09,90,0
44673,53,2022-02-20,3,0
44674,12,2024-01-28,18,0
44675,185,2022-04-06,63,1
44676,134,2023-03-16,69,1
44677,44,2023-01-27,81,1
44678,23,2024-08-07,95,1
44679,114,2023-11-04,8,0
44680,80,2023-10-12,3,1
44681,11,2022-10-21,84,0
44682,157,2024-09-29,27,0
44683,58,2024-07-26,33,0
44684,19,2022-08-31,29,0
44685,168,2022-06-19,100,1
44686,66,2022-08-23,113,1
44687,105,2024-08-02,7,1
44688,129,2023-04-17,40,1
44689,133,2022-08-16,118,0
44690,80,2024-04-28,77,1
44691,129,2024-08-23,47,1
44692,110,2024-12-05,53,0
44693,166,2022-10-02,76,0
44694,18,2023-01-07,33,0
44695,162,2022-03-23,87,1
44696,182,2022-03-05,82,1
44697,170,2024-06-07,112,0
44698,4,2024-05-12,5,0
44699,131,2023-08-08,42,0
44700,112,2024-03-03,20,1
44701,174,2024-06-25,109,1
44702,173,2023-02-17,58,1
44703,85,2024-07-26,106,0
44704,20,2022-01-19,19,1
44705,152,2022-06-08,78,0
44706,101,2024-05-02,91,0
44707,157,2024-03-19,31,1
44708,54,2024-08-06,12,0
44709,65,2022-12-14,72,0
44710,128,2024-08-23,47,1
44711,24,2023-07-18,92,0
44712,173,2024-07-05,61,1
44713,80,2024-01-21,110,0
44714,86,2022-04-22,87,1
44715,84,2023-07-16,47,0
44716,149,2022-01-14,39,0
44717,104,2022-02-10,5,1
44718,139,2024-10-11,109,0
44719,64,2022-09-18,51,0
44720,95,2022-07-05,37,0
44721,153,2023-12-24,104,1
44722,106,2023-05-04,114,1
44723,35,2022-04-30,61,0
44724,48,2024-03-22,88,1
44725,26,2024-09-11,43,0
44726,10,2024-12-26,114,0
44727,118,2022-03-16,18,1
44728,192,2022-12-06,0,1
44729,9,2023-02-04,90,0
44730,65,2024-09-05,22,0
44731,142,2023-02-18,61,1
44732,39,2023-08-18,2,1
44733,157,2022-07-20,101,1
44734,190,2024-04-29,27,1
44735,85,2023-05-28,100,1
44736,151,2022-11-03,20,0
44737,184,2022-12-06,77,1
44738,113,2023-04-01,70,1
44739,182,2024-02-02,105,0
44740,195,2023-01-14,30,1
44741,74,2022-01-18,66,1
44742,170,2022-10-07,25,0
44743,49,2024-10-19,81,0
44744,53,2022-02-04,95,1
44745,32,2023-01-28,56,0
44746,78,2022-06-06,21,1
44747,43,2024-09-23,91,0
44748,72,2024-08-19,54,0
44749,149,2022-08-21,90,0
44750,77,2024-12-24,98,0
44751,61,2023-11-24,73,0
44752,182,2023-09-20,111,0
44753,66,2023-12-23,35,1
44754,34,2022-06-02,82,0
44755,173,2022-10-21,118,1
44756,76,2022-12-23,40,1
44757,26,2022-11-11,97,0
44758,31,2024-03-08,110,1
44759,151,2022-07-10,111,0
44760,122,2022-07-19,97,0
44761,137,2023-12-08,0,1
44762,156,2023-04-13,15,1
44763,99,2024-07-09,17,0
44764,191,2022-10-06,33,1
44765,164,2022-10-14,100,1
44766,105,2024-01-02,112,0
44767,173,2023-08-12,39,1
44768,45,2023-05-27,87,0
44769,159,2024-09-22,112,0
44770,10,2024-04-05,84,1
44771,31,2022-08-27,110,1
44772,103,2022-10-20,73,1
44773,73,2024-07-23,4,1
44774,99,2023-11-28,77,0
44775,191,2022-07-29,85,1
44776,65,2022-12-06,67,1
44777,159,2024-03-02,37,1
44778,156,2024-01-17,11,1
44779,137,2023-07-19,89,0
44780,174,2023-11-10,35,0
44781,56,2022-07-17,40,1
44782,170,2023-12-06,73,0
44783,161,2023-04-29,94,1
44784,108,2023-01-12,97,0
44785,91,2023-07-07,81,0
44786,198,2024-11-28,82,0
44787,105,2022-03-27,65,1
44788,150,2024-02-23,95,0
44789,97,2023-01-28,52,0
44790,181,2024-08-05,103,0
44791,156,2024-06-20,35,1
44792,109,2022-08-05,104,0
44793,197,2023-01-14,46,0
44794,82,2024-09-03,56,1
44795,130,2023-02-03,36,1
44796,123,2023-07-20,26,0
44797,165,2024-02-03,2,1
44798,56,2022-10-18,2,0
44799,185,2023-10-05,12,0
44800,139,2023-07-05,68,1
44801,74,2024-12-27,66,0
44802,88,2022-11-23,82,0
44803,169,2023-06-22,104,1
44804,166,2023-12-12,54,1
44805,191,2022-02-02,59,1
44806,157,2023-12-14,66,0
44807,35,2022-04-08,53,1
44808,101,2024-04-01,79,1
44809,12,2023-10-24,25,0
44810,187,2023-09-20,54,1
44811,182,2022-12-07,40,1
44812,53,2023-03-01,40,1
44813,164,2024-05-14,48,1
44814,128,2023-08-25,7,0
44815,199,2023-06-28,30,1
44816,100,2022-04-29,110,1
44817,159,2022-02-14,105,1
44818,194,2024-07-26,33,0
44819,31,2023-08-31,84,0
44820,173,2024-10-28,42,0
44821,77,2022-02-03,22,0
44822,28,2024-04-27,119,1
44823,63,2022-03-27,106,0
44824,160,2023-07-31,85,0
44825,98,2023-01-11,99,0
44826,162,2022-03-30,80,1
44827,196,2022-07-20,107,0
44828,23,2024-05-13,94,1
44829,86,2022-10-20,15,1
44830,43,2022-08-26,94,0
44831,28,2023-01-16,90,1
44832,155,2022-02-06,64,1
44833,159,2023-11-15,41,1
44834,21,2022-05-19,115,0
44835,170,2024-10-31,76,0
44836,83,2023-07-03,91,0
44837,115,2023-02-24,33,1
44838,160,2024-09-26,97,0
44839,96,2024-01-27,18,0
44840,134,2024-10-03,104,1
44841,11,2024-11-10,43,0
44842,1,2022-07-02,23,1
44843,29,2022-11-22,62,1
44844,8,2022-06-27,69,0
44845,157,2023-12-29,43,0
44846,119,2024-11-03,118,1
44847,131,2024-06-24,62,0
44848,39,2023-03-08,111,0
44849,120,2024-07-06,95,0
44850,200,2022-01-19,75,0
44851,9,2022-02-09,97,1
44852,55,2024-08-05,74,0
44853,128,2023-08-23,95,0
44854,60,2022-08-18,102,1
44855,182,2023-09-01,77,0
44856,16,2022-10-20,19,0
44857,162,2024-07-26,52,1
44858,48,2022-03-05,75,0
44859,42,2023-11-17,73,0
44860,150,2023-10-21,2,1
44861,79,2024-06-07,104,1
44862,83,2024-10-25,93,0
44863,25,2022-03-25,88,0
44864,60,2024-07-12,102,0
44865,93,2022-01-11,109,1
44866,125,2022-04-18,54,0
44867,118,2022-10-01,94,1
44868,113,2022-09-22,4,0
44869,175,2023-09-05,3,0
44870,11,2024-04-13,34,1
44871,30,2022-08-14,109,0
44872,151,2022-05-21,59,0
44873,189,2023-03-03,104,1
44874,49,2022-01-14,48,1
44875,177,2022-12-05,84,1
44876,64,2024-03-03,38,1
44877,117,2023-08-18,12,1
44878,141,2024-05-17,27,0
44879,193,2023-05-18,83,0
44880,74,2022-05-04,17,0
44881,106,2023-04-01,72,0
44882,47,2022-01-18,70,0
44883,38,2024-12-24,29,1
44884,167,2023-05-22,94,0
44885,181,2022-09-21,57,1
44886,121,2023-08-13,77,1
44887,169,2022-01-07,66,0
44888,149,2024-09-25,19,0
44889,118,2024-11-04,47,1
44890,77,2024-12-22,60,0
44891,96,2024-06-05,6,0
44892,29,2024-09-04,70,0
44893,137,2023-08-22,9,1
44894,105,2022-09-24,94,0
44895,2,2022-02-17,61,1
44896,24,2023-11-20,110,1
44897,172,2022-07-18,56,0
44898,11,2022-11-07,76,0
44899,131,2023-02-08,9,0
44900,185,2023-08-06,119,1
44901,135,2023-12-06,63,1
44902,129,2024-06-13,56,0
44903,171,2024-02-13,101,0
44904,110,2023-09-25,78,0
44905,107,2022-03-11,35,1
44906,94,2024-11-24,66,0
44907,42,2024-05-07,65,0
44908,20,2023-12-13,116,1
44909,137,2023-03-23,94,1
44910,79,2024-09-04,12,1
44911,25,2024-05-09,49,0
44912,161,2022-10-05,15,1
44913,142,2023-07-07,83,0
44914,89,2022-04-09,35,1
44915,172,2023-09-15,6,1
44916,65,2024-01-05,75,1
44917,169,2023-11-14,108,0
44918,51,2024-12-13,21,1
44919,116,2022-10-17,59,1
44920,3,2024-10-10,27,1
44921,158,2023-11-05,7,1
44922,110,2024-03-30,2,1
44923,16,2022-12-01,6,0
44924,159,2024-06-07,83,0
44925,91,2023-07-03,47,1
44926,34,2024-09-25,72,0
44927,48,2022-11-19,25,1
44928,76,2024-10-20,39,0
44929,155,2022-08-19,83,0
44930,6,2024-12-15,28,1
44931,135,2024-04-02,18,0
44932,188,2022-04-14,117,1
44933,17,2024-12-24,48,0
44934,200,2024-09-01,1,1
44935,35,2022-01-18,55,1
44936,86,2022-11-29,44,0
44937,39,2023-12-21,109,1
44938,22,2023-01-01,24,1
44939,8,2022-02-02,35,0
44940,100,2022-12-13,38,0
44941,85,2024-01-17,91,1
44942,124,2023-08-03,114,0
44943,76,2022-01-15,28,0
44944,113,2023-08-01,104,0
44945,30,2022-11-04,98,0
44946,4,2024-09-18,91,1
44947,6,2022-02-17,110,1
44948,59,2022-10-24,98,1
44949,44,2023-11-06,93,1
44950,99,2022-04-24,26,1
44951,177,2022-02-02,72,1
44952,13,2024-02-22,70,1
44953,158,2024-08-24,117,1
44954,126,2023-10-12,102,1
44955,108,2024-11-13,63,1
44956,82,2022-07-10,38,0
44957,74,2022-07-24,10,0
44958,47,2024-11-22,116,0
44959,71,2023-11-30,67,1
44960,143,2023-05-20,34,1
44961,2,2023-05-22,95,0
44962,99,2024-06-24,46,0
44963,81,2024-09-26,68,1
44964,113,2023-02-03,110,1
44965,32,2022-10-10,78,0
44966,200,2022-05-16,62,0
44967,154,2024-10-07,21,0
44968,115,2023-02-21,54,0
44969,133,2022-04-26,40,1
44970,180,2022-08-17,16,1
44971,133,2022-12-01,29,1
44972,103,2024-01-11,55,1
44973,200,2023-02-03,14,0
44974,83,2023-01-06,58,0
44975,86,2022-08-02,30,0
44976,21,2024-07-04,92,1
44977,113,2023-12-12,80,1
44978,14,2024-08-25,105,0
44979,106,2023-07-19,28,0
44980,81,2024-01-04,37,1
44981,76,2022-04-25,114,1
44982,22,2023-12-15,18,1
44983,34,2023-06-01,87,1
44984,84,2022-04-18,49,0
44985,145,2024-12-23,106,1
44986,140,2023-06-29,16,1
44987,136,2023-02-02,114,1
44988,19,2022-09-12,5,1
44989,156,2024-05-14,0,0
44990,127,2024-04-18,7,0
44991,180,2022-09-02,74,1
44992,42,2024-11-28,17,1
44993,199,2022-01-30,21,1
44994,47,2024-02-26,79,0
44995,47,2024-05-26,43,0
44996,103,2024-09-27,3,1
44997,174,2022-03-20,96,0
44998,198,2022-09-19,72,1
44999,196,2023-01-16,101,0
45000,94,2024-06-23,85,0
45001,192,2024-04-22,91,1
45002,84,2024-09-07,10,1
45003,100,2024-03-06,61,1
45004,23,2023-05-01,17,0
45005,136,2022-07-23,15,1
45006,121,2024-12-30,115,0
45007,106,2024-12-23,98,0
45008,76,2022-06-08,39,1
45009,95,2023-07-16,94,0
45010,151,2023-04-01,26,0
45011,23,2022-03-04,73,0
45012,136,2024-01-14,56,1
45013,25,2023-08-31,23,1
45014,108,2023-02-12,35,0
45015,33,2023-01-16,54,0
45016,193,2023-10-17,69,0
45017,137,2024-10-16,24,0
45018,151,2022-10-26,118,0
45019,118,2023-12-20,109,0
45020,134,2022-05-27,25,0
45021,35,2022-08-30,30,0
45022,52,2024-01-27,79,1
45023,3,2022-06-22,13,0
45024,179,2023-08-17,27,0
45025,137,2023-06-13,12,0
45026,123,2023-05-22,9,1
45027,135,2024-08-05,82,0
45028,146,2022-12-11,113,0
45029,4,2024-06-17,111,1
45030,99,2024-06-24,22,1
45031,194,2024-01-28,83,1
45032,25,2022-12-14,13,0
45033,11,2022-03-23,38,0
45034,115,2024-07-23,77,1
45035,193,2023-06-04,113,1
45036,147,2022-08-12,63,1
45037,60,2022-11-01,107,1
45038,37,2022-05-14,19,0
45039,35,2022-01-17,23,0
45040,127,2024-12-04,54,1
45041,40,2022-04-26,86,0
45042,124,2022-08-23,83,1
45043,65,2023-03-17,39,1
45044,2,2023-06-03,29,0
45045,124,2023-12-04,70,1
45046,74,2023-10-03,19,0
45047,98,2024-02-21,61,1
45048,27,2023-05-09,62,1
45049,89,2023-11-19,108,0
45050,11,2023-08-27,107,0
45051,148,2022-11-05,73,0
45052,54,2023-11-27,38,1
45053,170,2024-07-30,96,1
45054,135,2024-04-08,81,1
45055,52,2022-07-08,10,0
45056,143,2023-07-27,60,1
45057,50,2022-05-20,63,0
45058,140,2023-03-10,96,1
45059,33,2022-12-18,20,1
45060,111,2024-05-10,88,0
45061,147,2022-11-27,3,1
45062,187,2022-12-12,66,0
45063,175,2022-09-21,27,1
45064,16,2023-07-01,65,0
45065,6,2023-04-22,13,1
45066,26,2023-12-02,110,1
45067,154,2023-03-03,9,1
45068,17,2022-03-25,82,0
45069,64,2022-02-20,12,0
45070,19,2024-05-04,107,1
45071,51,2022-07-31,45,0
45072,123,2022-06-15,25,0
45073,171,2024-12-17,94,1
45074,132,2023-02-17,91,1
45075,18,2023-08-30,86,1
45076,151,2023-10-26,62,0
45077,65,2023-11-07,76,1
45078,198,2022-01-08,19,0
45079,37,2024-06-25,30,1
45080,95,2024-07-05,71,0
45081,197,2022-11-25,6,1
45082,161,2023-01-27,17,0
45083,151,2022-07-31,87,0
45084,99,2023-02-07,48,1
45085,123,2023-03-01,66,0
45086,5,2023-06-21,11,1
45087,52,2024-04-30,25,1
45088,40,2023-08-13,47,0
45089,157,2022-04-25,97,0
45090,180,2022-03-27,49,1
45091,43,2024-03-14,57,1
45092,140,2022-12-28,57,1
45093,189,2022-09-14,5,0
45094,88,2023-12-15,107,0
45095,2,2023-06-22,95,0
45096,59,2022-04-25,23,1
45097,166,2023-03-13,49,1
45098,121,2022-11-28,67,1
45099,73,2024-03-16,18,0
45100,119,2022-03-29,18,1
45101,82,2022-10-16,113,1
45102,65,2024-12-15,96,0
45103,128,2023-10-19,72,0
45104,149,2023-02-11,84,0
45105,20,2023-10-22,98,0
45106,157,2023-06-07,83,0
45107,55,2022-07-18,83,1
45108,161,2023-01-07,116,0
45109,49,2024-09-02,69,1
45110,7,2023-09-21,99,1
45111,154,2023-02-14,15,0
45112,104,2023-08-19,26,1
45113,58,2024-01-06,9,0
45114,128,2023-07-19,94,0
45115,140,2024-11-26,115,1
45116,140,2023-02-26,28,1
45117,68,2023-03-12,117,0
45118,130,2024-03-08,51,0
45119,200,2024-07-08,50,1
45120,120,2022-09-28,98,1
45121,71,2023-12-19,116,1
45122,134,2024-05-06,46,0
45123,115,2022-05-20,112,1
45124,195,2022-07-08,87,0
45125,159,2022-07-28,97,1
45126,177,2023-10-17,87,0
45127,24,2023-05-04,31,1
45128,145,2023-11-05,23,1
45129,197,2022-09-23,5,1
45130,103,2023-10-28,86,1
45131,18,2024-01-06,113,1
45132,179,2023-10-26,4,1
45133,7,2023-09-13,31,1
45134,112,2024-04-07,53,0
45135,198,2022-10-26,90,1
45136,158,2023-03-09,16,1
45137,197,2024-01-24,56,1
45138,35,2023-08-06,78,1
45139,162,2023-05-08,49,0
45140,169,2023-05-28,35,0
45141,31,2024-05-24,89,0
45142,193,2022-06-24,62,0
45143,168,2023-10-01,42,0
45144,81,2023-10-04,99,0
45145,3,2022-01-10,33,0
45146,181,2024-12-06,12,0
45147,195,2022-08-24,110,0
45148,143,2022-05-12,72,1
45149,124,2022-08-25,99,1
45150,149,2024-04-13,82,0
45151,199,2022-01-22,78,1
45152,92,2023-04-05,49,1
45153,80,2024-07-25,14,1
45154,171,2023-07-07,67,1
45155,64,2024-04-06,24,0
45156,117,2023-01-10,93,1
45157,46,2023-07-16,92,1
45158,41,2023-11-19,50,1
45159,93,2023-02-04,100,0
45160,17,2023-06-09,100,1
45161,184,2022-08-13,9,0
45162,63,2024-03-08,81,1
45163,41,2023-08-20,12,0
45164,109,2023-04-22,92,1
45165,58,2024-03-11,37,1
45166,92,2022-03-25,17,1
45167,96,2024-02-26,98,1
45168,150,2023-09-21,44,0
45169,104,2024-04-22,16,0
45170,72,2022-11-08,36,1
45171,170,2024-03-30,81,0
45172,132,2023-04-20,66,0
45173,83,2023-08-20,50,0
45174,89,2022-09-20,13,0
45175,95,2022-05-22,86,1
45176,143,2024-12-08,67,0
45177,107,2023-03-14,63,1
45178,25,2023-06-11,97,1
45179,32,2024-05-16,29,1
45180,21,2023-02-17,40,1
45181,2,2022-05-29,2,0
45182,118,2022-11-16,52,1
45183,71,2024-01-02,94,1
45184,101,2023-06-02,36,1
45185,85,2024-05-26,33,1
45186,137,2024-07-09,52,0
45187,35,2022-02-06,119,1
45188,145,2022-06-16,100,1
45189,69,2024-05-04,26,0
45190,191,2022-11-03,1,0
45191,22,2024-11-30,80,0
45192,3,2024-09-10,113,0
45193,176,2022-12-29,12,1
45194,186,2024-05-25,52,1
45195,29,2022-02-05,53,0
45196,29,2024-02-23,86,1
45197,101,2024-08-28,91,0
45198,132,2022-12-11,34,0
45199,84,2024-12-08,114,1
45200,86,2024-12-12,28,0
45201,165,2022-03-09,104,0
45202,2,2024-09-01,49,1
45203,20,2023-05-10,1,0
45204,44,2023-05-11,50,1
45205,70,2024-08-06,9,0
45206,199,2022-10-14,118,0
45207,135,2023-06-08,11,1
45208,60,2024-11-26,6,0
45209,192,2022-09-17,45,1
45210,183,2023-01-31,84,0
45211,18,2024-08-12,94,1
45212,101,2024-07-12,54,0
45213,17,2024-12-19,33,0
45214,66,2022-08-25,101,1
45215,31,2023-06-17,31,1
45216,18,2023-05-20,54,1
45217,95,2022-09-07,63,0
45218,145,2022-06-21,10,1
45219,143,2023-08-06,73,0
45220,65,2024-11-30,0,1
45221,159,2022-11-01,51,0
45222,144,2023-06-20,19,1
45223,124,2023-03-03,22,0
45224,138,2024-04-26,75,1
45225,46,2024-09-10,64,0
45226,164,2023-08-04,19,1
45227,136,2023-02-05,15,1
45228,151,2023-11-06,51,0
45229,180,2023-09-28,104,1
45230,22,2022-02-26,49,0
45231,85,2022-04-29,32,0
45232,85,2023-02-27,66,1
45233,25,2023-06-11,80,1
45234,116,2023-04-10,118,0
45235,71,2022-05-29,116,1
45236,138,2024-05-08,4,1
45237,72,2023-12-29,112,1
45238,137,2023-11-23,26,0
45239,153,2022-10-05,97,1
45240,106,2023-06-20,109,1
45241,16,2023-03-15,19,1
45242,109,2024-09-23,4,1
45243,179,2022-07-06,10,0
45244,116,2024-01-06,78,1
45245,152,2022-09-22,28,1
45246,17,2024-01-11,59,1
45247,43,2023-02-06,19,0
45248,127,2022-01-10,69,1
45249,165,2023-12-04,95,1
45250,46,2024-04-01,85,0
45251,2,2022-01-23,75,1
45252,187,2024-11-12,76,0
